"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
20055637," 55637 (2002 UX25)",55637,,,N,N,1,3.83,,,,,,,,,,14.382,,,,,,,,,"JPL 50",2460800.5,60800,2025-05-05.0,J2000,0.1462,43,36.717,19.40,204.58,275.27,309.49,49.29,0.003495,2475252.50,2064-11-27.9,1.03e+05,282,35.8,1.39e+04,31.8,5.49,1.2e-06,2.7e-05,3.8e-05,2.0e-06,2.4e-06,1.7e-04,1.3e-04,3.1e-05,3.3e-09,2.7e-02,9.7e-02,TNO,"Otto Matic",12182,1991-10-12,2025-02-17,1513,,,0,.52898,,,,,,,,,
20057027," 57027 (2000 UB59)",57027,,,N,N,1,13.65,,,,,,,11.117,,0.068,,,,,,,,,0.26,"JPL 37",2460800.5,60800,2025-05-05.0,J2000,0.1373,3.977,3.431,3.36,285.17,148.33,11.76,4.52,0.1243,2460705.85,2025-01-30.3,2.9e+03,7.93,2.45,952,0.767,3.04,3.2e-09,1.1e-08,5.0e-09,1.0e-07,2.0e-06,2.2e-06,2.0e-06,1.3e-08,5.3e-10,1.5e-05,1.2e-05,OMB,"Otto Matic",9318,1999-09-05,2025-03-10,1643,,,0,.55981,,,,,,,,,
20058534," 58534 Logos (1997 CQ29)",58534,Logos,,N,N,1,6.87,,,,,,,,,,1.1,,,,,,,,,"JPL 17",2460800.5,60800,2025-05-05.0,J2000,0.1223,45.16,39.635,2.90,132.54,335.33,71.08,50.68,0.003248,2438914.97,1965-06-03.4,1.11e+05,303,38.7,1.5e+04,34.4,5.96,2.1e-05,2.4e-03,1.2e-03,4.3e-05,8.7e-04,1.6e-02,1.7e-02,2.7e-03,2.6e-07,3.5e+00,9.0e+00,TNO,"Otto Matic",9931,1997-02-04,2024-04-14,115,,,3,.80116,,,,,,,,,
20060458," 60458 (2000 CM114)",60458,,,N,N,1,7.37,,,,,,,,,,,,,,,,,,,"JPL 8",2460800.5,60800,2025-05-05.0,J2000,0.4030,59.45,35.493,19.69,312.28,251.22,347.45,83.40,0.00215,2466637.22,2041-04-27.7,1.67e+05,458,34.5,1.34e+04,30.4,5.91,3.0e-05,3.9e-03,7.1e-04,9.7e-05,1.3e-04,3.6e-03,2.4e-03,5.5e-03,2.1e-07,5.8e-01,1.7e+01,TNO,"Otto Matic",7318,2000-02-05,2020-02-18,91,,,2,.6119,,,,,,,,,
20060621," 60621 (2000 FE8)",60621,,,N,N,1,6.86,,,,,,,,,,,,,,,,,,,"JPL 13",2460800.5,60800,2025-05-05.0,J2000,0.4024,55.09,32.925,5.87,3.93,142.59,38.15,77.26,0.00241,2444971.13,1982-01-01.6,1.49e+05,409,31.9,1.24e+04,27.6,6.02,2.1e-05,2.6e-03,4.6e-04,4.6e-05,2.6e-04,2.6e-03,3.6e-03,3.7e-03,1.7e-07,3.7e-01,1.1e+01,TNO,"Otto Matic",8098,2000-03-27,2022-05-29,173,,,2,.74978,,,,,,,,,
20065489," 65489 Ceto (2003 FX128)",65489,Ceto,,N,N,1,6.47,,,,,,,,,,4.43,,,,,,,,,"JPL 11",2460800.5,60800,2025-05-05.0,J2000,0.8231,100.1,17.700,22.30,172.00,319.36,12.86,182.47,0.0009844,2447735.94,1989-07-28.4,3.66e+05,1e+03,16.7,6.52e+03,12.6,4.66,8.0e-06,5.0e-03,9.5e-05,2.5e-05,9.7e-05,5.2e-04,9.9e-04,9.1e-03,7.4e-08,2.4e-02,2.7e+01,TNO,"Otto Matic",12155,1987-01-31,2020-05-12,278,,,1,.55514,,,,,,,,,
20065803," 65803 Didymos (1996 GT)",65803,Didymos,,Y,Y,1,18.11,,,,,,,0.78,"0.797 x 0.783 x 0.761",,2.2593,,,,,S,,,0.03,"JPL 219",2460800.5,60800,2025-05-05.0,J2000,0.3833,1.643,1.013,3.41,72.98,319.59,73.57,2.27,0.4682,2460643.36,2024-11-28.8,769,2.11,0.0397,15.5,3.17,4.2,1.3e-10,3.0e-10,3.0e-10,1.6e-08,2.2e-07,2.5e-07,1.5e-07,4.1e-10,1.3e-10,2.8e-07,2.1e-07,APO,"Steve Chesley",722,2022-10-01,2024-09-22,1647,2,0,0,.31533,,,,,,,,,
20066063," 66063 (1998 RO1)",66063,,,Y,N,1,18.15,,,,,,,,,,2.4924,,,,,,,,,"JPL 126",2460800.5,60800,2025-05-05.0,J2000,0.7200,0.9909,0.277,22.69,351.84,151.16,266.49,1.70,0.9992,2460894.09,2025-08-06.5,360,0.986,0.0924,35.9,3.35,5.81,7.2e-08,2.7e-09,7.1e-08,9.0e-06,6.0e-06,8.2e-06,3.1e-05,4.7e-09,4.1e-09,3.1e-05,1.5e-06,ATE,"Otto Matic",9064,1996-09-12,2021-07-07,1321,4,0,0,.42996,,,,,,,,,
20066391," 66391 Moshup (1999 KW4)",66391,Moshup,,Y,Y,1,16.64,,,,,,,1.317,"1.532 x 1.495 x 1.347",,2.7645,,,,,S:,,,0.04,"JPL 366",2460800.5,60800,2025-05-05.0,J2000,0.6884,0.6424,0.200,38.88,244.90,192.65,319.75,1.08,1.914,2460821.52,2025-05-26.0,188,0.515,0.0133,5.18,4.23,8.5,1.0e-09,1.6e-10,6.4e-10,4.1e-07,3.9e-08,9.5e-08,1.5e-06,2.8e-10,7.3e-10,8.2e-07,7.2e-08,ATE,"Otto Matic",9536,1998-05-29,2024-07-07,3865,37,0,0,.30933,,,,-6.1e-15,1.1e-16,,,,
20066652," 66652 Borasisi (1999 RZ253)",66652,Borasisi,,N,N,1,5.86,,,,,,,,,,,,,,,,,,,"JPL 19",2460800.5,60800,2025-05-05.0,J2000,0.0853,43.86,40.120,0.56,84.67,199.95,67.06,47.60,0.003393,2441034.29,1971-03-23.7,1.06e+05,290,39.1,1.52e+04,34.9,5.9,9.0e-06,8.7e-04,4.4e-04,5.3e-06,4.0e-03,9.1e-03,8.6e-03,9.5e-04,1.0e-07,2.0e+00,3.2e+00,TNO,"Otto Matic",8799,1999-09-08,2023-10-11,331,,,2,.63248,,,,,,,,,
20068063," 68063 (2000 YJ66)",68063,,,Y,N,1,15.56,,,,,,,2.301,,0.211,3.1592,,,,,,,,0.07,"JPL 404",2460800.5,60800,2025-05-05.0,J2000,0.4575,2.333,1.266,5.72,308.81,50.40,3.49,3.40,0.2765,2460787.88,2025-04-22.3,1.3e+03,3.56,0.274,107,2.09,3.42,2.2e-08,6.5e-09,5.2e-08,2.3e-06,2.1e-05,2.1e-05,2.0e-06,9.5e-09,1.2e-09,7.3e-06,5.4e-06,AMO,"Otto Matic",12668,1989-10-04,2024-06-10,3318,,,0,.32489,,,,,,,,,
20069230," 69230 Hermes (1937 UB)",69230,Hermes,,Y,Y,1,17.68,,,,,,,,,,13.894,,,,,,,,,"JPL 195",2460800.5,60800,2025-05-05.0,J2000,0.6239,1.655,0.622,6.07,34.05,92.90,11.98,2.69,0.463,2460774.62,2025-04-09.1,778,2.13,0.00463,1.8,2.43,4.02,1.0e-08,2.0e-09,1.6e-08,3.4e-06,9.8e-06,9.7e-06,3.9e-06,3.3e-09,8.4e-10,8.3e-06,1.4e-06,APO,"Otto Matic",31987,1937-10-25,2025-05-23,2673,3,3,0,.26803,,,,-1.1e-14,1.8e-15,,,,
20069406," 69406 Martz-Kohl (1995 SX48)",69406,Martz-Kohl,,N,N,1,14.63,,,,,,,3.182,,0.332,4.49,,,,,,,,0.03,"JPL 48",2460800.5,60800,2025-05-05.0,J2000,0.0227,1.844,1.802,21.99,299.28,308.86,59.24,1.89,0.3936,2460649.98,2024-12-05.4,915,2.5,0.8,311,3.25,3.92,1.2e-09,5.6e-10,2.7e-09,3.8e-08,1.1e-07,1.1e-06,1.3e-06,5.8e-10,1.8e-10,3.3e-06,4.2e-07,IMB,"Otto Matic",10473,1995-09-29,2024-06-01,3473,,,0,.46702,,,,,,,,,
20072036," 72036 (2000 XM44)",72036,,,N,N,1,14.54,,,,,,,2.697,,0.422,2.582,,,,,,,,0.43,"JPL 35",2460800.5,60800,2025-05-05.0,J2000,0.2772,2.324,1.680,22.60,32.40,108.13,285.04,2.97,0.2782,2461069.92,2026-01-29.4,1.29e+03,3.54,0.81,315,2.32,3.42,8.7e-10,6.9e-10,1.9e-09,4.8e-08,1.6e-07,2.6e-07,4.2e-07,8.8e-10,1.2e-10,1.6e-06,5.8e-07,MBA,"Otto Matic",25511,1955-01-29,2024-12-03,2355,,,0,.54955,,,,,,,,,
20076818," 76818 Brianenke (2000 RG79)",76818,Brianenke,,N,N,1,13.78,,,,,,,,,,3.1664,,,,,,,,,"JPL 83",2460800.5,60800,2025-05-05.0,J2000,0.0959,1.93,1.745,18.13,292.28,129.62,49.14,2.12,0.3676,2460666.81,2024-12-22.3,979,2.68,0.794,309,3.11,3.85,7.0e-10,2.8e-10,1.4e-09,5.0e-08,1.1e-07,2.5e-07,2.8e-07,3.0e-10,7.9e-11,7.3e-07,2.1e-07,IMB,"Otto Matic",16449,1980-02-20,2025-03-04,4077,,,0,.37846,,,,,,,,,
20079360," 79360 Sila-Nunam (1997 CS29)",79360,Sila-Nunam,,N,N,1,5.26,,,,,,,,,,300.24,,,,,,,,,"JPL 31",2460800.5,60800,2025-05-05.0,J2000,0.0127,43.97,43.417,2.24,304.27,214.05,351.56,44.53,0.00338,2463298.21,2032-03-06.7,1.07e+05,292,42.4,1.65e+04,38,5.93,1.3e-05,8.4e-04,2.5e-04,3.1e-05,2.2e-04,2.7e-02,2.7e-02,8.5e-04,9.7e-08,7.9e+00,3.1e+00,TNO,"Otto Matic",10252,1997-02-03,2025-02-28,560,,,2,.51168,,,,,,,,,
20079472," 79472 Chiorny (1998 AX4)",79472,Chiorny,,N,N,1,14.91,,,,,,,,,,2.8802,,,,,,,,,"JPL 42",2460800.5,60800,2025-05-05.0,J2000,0.0802,1.962,1.805,24.34,93.29,331.62,24.46,2.12,0.3586,2460732.28,2025-02-25.7,1e+03,2.75,0.832,324,3.12,3.77,1.3e-09,6.2e-10,2.8e-09,9.4e-08,1.2e-07,3.8e-07,8.0e-07,6.7e-10,1.7e-10,2.2e-06,4.8e-07,IMB,"Otto Matic",11625,1993-04-26,2025-02-22,3179,,,0,.41423,,,,,,,,,
20080218," 80218 (1999 VO123)",80218,,,N,N,1,16.80,,,,,,,,,,3.1451,,,,,,,,,"JPL 38",2460800.5,60800,2025-05-05.0,J2000,0.0273,2.219,2.158,1.80,114.30,186.34,5.93,2.28,0.2983,2460780.62,2025-04-15.1,1.21e+03,3.3,1.14,445,2.75,3.65,2.6e-08,6.0e-09,6.0e-08,2.9e-06,1.4e-04,1.6e-04,8.1e-05,6.1e-09,1.2e-09,2.7e-04,4.9e-06,MBA,"Otto Matic",12113,1991-04-07,2024-06-05,847,,,0,.56184,,,,,,,,,
20080806," 80806 (2000 CM105)",80806,,,N,N,1,6.69,,,,,,,,,,,,,,,,,,,"JPL 13",2460800.5,60800,2025-05-05.0,J2000,0.0686,42.21,39.315,3.76,45.55,6.95,107.65,45.11,0.003594,2430844.09,1943-04-29.5,1e+05,274,38.3,1.49e+04,34.3,5.79,8.7e-06,1.6e-03,1.7e-03,3.0e-05,1.2e-03,2.5e-02,2.6e-02,1.8e-03,2.1e-07,5.4e+00,5.9e+00,TNO,"Otto Matic",8441,2000-02-06,2023-03-18,125,,,3,.4857,,,,,,,,,
20082075," 82075 (2000 YW134)",82075,,,N,N,1,4.65,,,,,,,,,,,,,,,,,,,"JPL 36",2460800.5,60800,2025-05-05.0,J2000,0.2933,58.14,41.085,19.78,126.92,316.30,37.60,75.19,0.002223,2443891.15,1979-01-17.6,1.62e+05,443,40.1,1.56e+04,36.1,6.1,1.3e-05,1.5e-03,3.5e-04,2.8e-05,1.9e-05,2.1e-03,2.4e-03,1.9e-03,8.4e-08,4.5e-01,6.1e+00,TNO,"Otto Matic",8831,2000-12-26,2025-03-01,466,,,2,.54556,,,,,,,,,
20082157," 82157 (2001 FM185)",82157,,,N,N,1,7.06,,,,,,,,,,,,,,,,,,,"JPL 14",2460800.5,60800,2025-05-05.0,J2000,0.0565,38.48,36.306,5.37,150.76,115.69,297.55,40.65,0.004129,2475924.19,2066-09-30.6,8.72e+04,239,35.3,1.37e+04,31,5.54,9.8e-06,9.6e-04,9.8e-04,6.2e-05,4.4e-04,1.9e-02,1.8e-02,1.0e-03,1.5e-07,3.9e+00,3.2e+00,TNO,"Otto Matic",7348,2001-03-26,2021-05-08,166,,,2,.74064,,,,,,,,,
20082256," 82256 (2001 KM8)",82256,,,N,N,1,14.18,,,,,,,4.062,,0.272,3.03592,,,,,,,,0.01,"JPL 50",2460800.5,60800,2025-05-05.0,J2000,0.2484,2.313,1.738,23.86,62.85,317.18,170.59,2.89,0.2802,2460191.65,2023-09-04.1,1.28e+03,3.52,0.795,310,2.65,3.43,5.8e-10,4.6e-10,1.4e-09,5.8e-08,1.0e-07,1.2e-07,2.6e-07,5.7e-10,8.3e-11,8.0e-07,3.8e-07,MBA,"Otto Matic",9110,2000-03-26,2025-03-05,3918,,,0,.43162,,,,,,,,,
20085628," 85628 (1998 KV2)",85628,,,Y,N,1,17.28,,,,,,,0.775,,0.461,2.8228,,,,,,,,0.03,"JPL 715",2460800.5,60800,2025-05-05.0,J2000,0.3315,1.592,1.064,13.03,66.73,50.60,240.07,2.12,0.4906,2461044.97,2026-01-04.4,734,2.01,0.143,55.7,3.05,4.29,4.9e-09,5.7e-10,7.6e-09,2.5e-07,5.6e-07,6.6e-07,7.0e-07,7.6e-10,2.6e-10,1.5e-06,3.9e-07,AMO,"Otto Matic",9515,1998-05-22,2024-06-09,3498,,,0,.37129,,,,,,,,,
20085938," 85938 (1999 DJ4)",85938,,,Y,Y,1,18.73,,,,,,,,,,2.5141,,,,,Sq,,,,"JPL 126",2460800.5,60800,2025-05-05.0,J2000,0.4846,1.852,0.955,9.14,19.87,197.78,120.14,2.75,0.3909,2460493.19,2024-07-01.6,921,2.52,0.0246,9.56,2.23,3.84,2.6e-08,3.5e-09,4.8e-08,5.1e-06,2.3e-05,2.4e-05,1.0e-05,5.1e-09,1.1e-09,2.5e-05,2.6e-06,APO,"Otto Matic",9259,1999-02-24,2024-07-01,647,1,0,0,.49515,,,,,,,,,
20088611," 88611 Teharonhiawako (2001 QT297)",88611,Teharonhiawako,,N,N,1,5.98,,,,,,,,,,,,,,,,,,,"JPL 18",2460800.5,60800,2025-05-05.0,J2000,0.0251,44.12,43.011,2.58,304.84,232.55,174.17,45.22,0.003364,2409018.26,1883-07-26.7,1.07e+05,293,42,1.64e+04,37.6,5.93,2.0e-05,1.2e-03,2.1e-03,7.0e-05,1.1e-03,2.9e-02,3.0e-02,1.2e-03,1.4e-07,8.1e+00,4.4e+00,TNO,"Otto Matic",7356,2000-08-01,2020-09-21,195,,,2,.77723,,,,,,,,,
20088710," 88710 (2001 SL9)",88710,,,Y,N,1,17.59,,,,,,,0.760,,0.281,2.4004,,,,,,,,0.20,"JPL 278",2460800.5,60800,2025-05-05.0,J2000,0.2700,1.061,0.775,21.90,202.82,329.37,63.55,1.35,0.9013,2460729.99,2025-02-23.4,399,1.09,0.198,76.9,3.64,5.71,3.5e-09,4.9e-10,3.7e-09,2.7e-07,5.5e-07,1.4e-06,2.6e-06,6.2e-10,6.2e-10,2.9e-06,2.8e-07,APO,"Otto Matic",25746,1954-11-27,2025-05-24,1664,,,0,.49432,,,,,,,,,
20090482," 90482 Orcus (2004 DW)",90482,Orcus,,N,N,1,2.15,,,,,,,,,,13.188,,,,,,,,,"JPL 55",2460800.5,60800,2025-05-05.0,J2000,0.2231,39.29,30.523,20.56,268.39,73.80,187.21,48.06,0.004002,2503975.08,2143-07-20.5,9e+04,246,29.6,1.15e+04,25.9,5.15,4.9e-07,2.2e-05,3.6e-05,2.0e-06,1.7e-05,4.8e-04,7.4e-04,2.7e-05,3.3e-09,1.9e-01,7.5e-02,TNO,"Otto Matic",26785,1951-11-08,2025-03-09,1894,,,1,.63179,,,,,,,,,
20097034," 97034 (1999 UK7)",97034,,,N,N,1,14.85,,,,,,,,,,,,,,,,,,,"JPL 45",2460800.5,60800,2025-05-05.0,J2000,0.2678,1.853,1.357,24.18,336.86,202.34,302.41,2.35,0.3907,2460947.89,2025-09-29.3,921,2.52,0.38,148,2.67,3.86,5.6e-10,2.1e-10,1.0e-09,5.3e-08,9.6e-08,1.3e-07,1.8e-07,2.7e-10,6.7e-11,4.9e-07,1.6e-07,MCA,"Otto Matic",9280,1999-09-28,2025-02-23,3777,,,0,.43731,,,,,,,,,
20099913," 99913 (1997 CZ5)",99913,,,N,N,1,13.43,,,,,,,,,,2.833,,,,,S,,,,"JPL 50",2460800.5,60800,2025-05-05.0,J2000,0.3985,2.292,1.378,24.96,287.93,169.50,52.40,3.20,0.2841,2460616.06,2024-11-01.5,1.27e+03,3.47,0.399,155,2.01,3.37,5.8e-10,5.7e-10,1.4e-09,4.5e-08,1.2e-07,1.3e-07,2.6e-07,8.0e-10,1.1e-10,8.7e-07,4.7e-07,MCA,"Otto Matic",11900,1992-08-02,2025-03-02,3235,,,0,.40406,,,,,,,,,
20100015,"100015 (1989 SR7)",100015,,,N,N,1,15.92,,,,,,,,,,2.4172,,,,,,,,,"JPL 32",2460800.5,60800,2025-05-05.0,J2000,0.2994,2.365,1.657,4.39,269.25,88.79,292.37,3.07,0.2709,2461050.12,2026-01-09.6,1.33e+03,3.64,0.661,257,2.4,3.48,1.6e-09,1.7e-09,3.5e-09,3.3e-08,6.4e-07,9.0e-07,5.2e-07,2.2e-09,3.0e-10,2.2e-06,1.5e-06,MCA,"Otto Matic",12647,1989-09-27,2024-05-13,1433,,,0,.58521,,,,,,,,,
20100624,"100624 (1997 TR28)",100624,,,N,N,1,12.75,,,,,,,,,,11.29,,,,,,,,,"JPL 41",2460800.5,60800,2025-05-05.0,J2000,0.1233,5.204,4.562,4.38,187.22,215.69,90.55,5.85,0.08303,2459709.95,2022-05-10.4,4.34e+03,11.9,3.57,1.39e+03,0.253,2.98,2.9e-08,5.9e-08,1.6e-07,3.9e-06,4.4e-05,4.7e-05,1.5e-05,6.6e-08,1.4e-09,1.9e-04,7.4e-05,TJN,"Otto Matic",10399,1996-09-12,2025-03-03,1152,,,0,.50598,,,,,,,,,
20114319,"114319 (2002 XD58)",114319,,,N,N,1,15.75,,,,,,,1.728,,0.341,2.9649,,,,,,,,0.31,"JPL 41",2460800.5,60800,2025-05-05.0,J2000,0.2743,2.257,1.638,6.84,242.47,92.58,296.46,2.88,0.2907,2461019.10,2025-12-09.5,1.24e+03,3.39,0.646,252,2.55,3.56,1.3e-09,1.4e-09,2.8e-09,7.1e-08,5.5e-07,7.5e-07,1.2e-06,1.8e-09,2.7e-10,4.4e-06,1.2e-06,MCA,"Otto Matic",13324,1988-08-14,2025-02-05,1844,,,0,.5137,,,,,,,,,
20118303,"118303 (1998 UG)",118303,,,N,N,1,13.93,,,,,,,4.280,,0.384,,,,,,,,,0.21,"JPL 46",2460800.5,60800,2025-05-05.0,J2000,0.2295,2.265,1.745,21.80,304.60,119.16,263.99,2.78,0.2891,2461132.55,2026-04-02.0,1.25e+03,3.41,0.844,328,2.63,3.49,6.3e-10,5.3e-10,1.3e-09,5.7e-08,1.4e-07,2.1e-07,4.1e-07,6.5e-10,1.0e-10,1.5e-06,4.4e-07,MBA,"Otto Matic",9419,1998-10-17,2024-07-31,2306,,,0,.44456,,,,,,,,,
20119067,"119067 (2001 KP76)",119067,,,N,N,1,6.33,,,,,,,,,,,,,,,,,,,"JPL 4",2460800.5,60800,2025-05-05.0,J2000,0.1888,43.37,35.181,7.22,42.90,305.20,305.75,51.56,0.003451,2476520.67,2068-05-19.1,1.04e+05,286,34.2,1.33e+04,30.2,5.75,6.1e-04,2.2e-02,2.7e-02,1.4e-03,4.7e-03,1.1e-01,1.3e-01,2.7e-02,2.7e-06,2.7e+01,8.1e+01,TNO,"Otto Matic",2176,2001-05-23,2007-05-08,24,,,4,.1723,,,,,,,,,
20119979,"119979 (2002 WC19)",119979,,,N,N,1,4.66,,,,,,,,,,,,,,,,,,,"JPL 10",2460800.5,60800,2025-05-05.0,J2000,0.2654,48.25,35.443,9.17,109.74,43.19,326.91,61.06,0.002941,2472051.70,2056-02-23.2,1.22e+05,335,34.5,1.34e+04,30.1,5.91,1.5e-05,1.8e-03,7.7e-04,5.7e-05,2.0e-04,4.8e-03,4.2e-03,2.3e-03,1.7e-07,7.8e-01,6.9e+00,TNO,"Otto Matic",8379,2001-12-16,2024-11-24,207,,,2,.39791,,,,,,,,,
20120347,"120347 Salacia (2004 SB60)",120347,Salacia,,N,N,1,4.17,,,,,,,,,,6.09,,,,,,,,,"JPL 37",2460800.5,60800,2025-05-05.0,J2000,0.1023,42.17,37.858,23.93,280.25,310.11,132.10,46.49,0.003599,2424090.86,1924-11-01.3,1e+05,274,36.9,1.44e+04,32.8,5.3,1.7e-06,4.2e-05,7.3e-05,1.0e-06,1.4e-05,9.4e-04,1.2e-03,4.6e-05,5.4e-09,3.0e-01,1.5e-01,TNO,"Otto Matic",15495,1982-07-25,2024-12-26,690,,,1,.64866,,,,,,,,,
20123509,"123509 (2000 WK183)",123509,,,N,N,1,6.51,,,,,,,,,,,,,,,,,,,"JPL 7",2460800.5,60800,2025-05-05.0,J2000,0.0509,44.71,42.432,1.97,185.52,288.19,344.36,46.98,0.003297,2465544.62,2038-05-01.1,1.09e+05,299,41.4,1.61e+04,37.2,5.97,5.5e-05,3.6e-03,1.2e-03,4.9e-05,5.6e-03,3.9e-02,3.6e-02,3.7e-03,3.9e-07,1.0e+01,1.3e+01,TNO,"Otto Matic",7675,2000-11-26,2021-12-01,80,,,3,.43886,,,,,,,,,
20134340,"134340 Pluto (1930 BM)",134340,Pluto,,N,N,5,-0.50,,,,,,,,,,153.2935,,,,,,,,,"JPL 1",2457588.5,57588,2016-07-19.0,J2000,0.2518,39.59,29.619,17.15,110.29,113.71,38.68,49.56,0.003957,2447812.09,1989-10-12.5,9.1e+04,249,28.6,1.11e+04,24.4,5.23,,,,,,,,,,,,TNO,"R.S. Park",31524,1930-03-29,2016-07-19,7212,,,,,,,,,,,,,
20134860,"134860 (2000 OJ67)",134860,,,N,N,1,6.32,,,,,,,,,,,,,,,,,,,"JPL 16",2460800.5,60800,2025-05-05.0,J2000,0.0176,42.94,42.187,1.11,96.78,154.21,99.37,43.69,0.003503,2432431.28,1947-09-02.7,1.03e+05,281,41.2,1.6e+04,36.8,5.87,1.1e-05,1.2e-03,1.2e-03,3.3e-05,3.4e-03,7.1e-02,7.2e-02,1.3e-03,1.5e-07,1.9e+01,4.5e+00,TNO,"Otto Matic",7680,2000-07-29,2021-08-08,195,,,2,.65328,,,,,,,,,
20136108,"136108 Haumea (2003 EL61)",136108,Haumea,,N,N,2,0.16,,,,,,,,,,3.9154,,,,,,,,,"JPL 125",2460800.5,60800,2025-05-05.0,J2000,0.1970,42.96,34.496,28.21,121.83,240.97,221.57,51.43,0.0035,2500350.26,2133-08-16.7,1.03e+05,282,33.6,1.31e+04,30,5.09,1.2e-06,4.2e-05,6.5e-05,1.2e-06,1.8e-05,7.7e-04,1.1e-03,5.0e-05,5.1e-09,3.0e-01,1.5e-01,TNO,"Otto Matic",25559,1955-03-22,2025-03-13,5901,,,1,.25571,,,,,,,,,
20136199,"136199 Eris (2003 UB313)",136199,Eris,,N,N,1,-1.18,,,,,,,,,,25.9,,,,,,,,,"JPL 94",2460800.5,60800,2025-05-05.0,J2000,0.4357,68.05,38.403,43.82,36.05,150.71,211.03,97.70,0.001756,2545647.53,2257-08-24.0,2.05e+05,561,37.5,1.46e+04,33.2,4.77,3.8e-06,2.8e-04,1.6e-04,3.2e-05,1.5e-05,2.3e-03,5.4e-03,4.0e-04,1.1e-08,2.6e+00,1.3e+00,TNO,"Otto Matic",25732,1954-09-03,2025-02-14,3516,,,3,.37403,,,,,,,,,
20136472,"136472 Makemake (2005 FY9)",136472,Makemake,,N,N,1,-0.24,,,,,,,,,,22.8266,,,,,,,,,"JPL 124",2460800.5,60800,2025-05-05.0,J2000,0.1619,45.45,38.089,29.03,79.26,296.95,168.83,52.81,0.003217,2408316.52,1881-08-24.0,1.12e+05,306,37.2,1.45e+04,33.6,5.21,1.3e-06,5.4e-05,9.4e-05,1.5e-06,1.4e-05,1.2e-03,1.6e-03,6.2e-05,5.7e-09,4.9e-01,2.0e-01,TNO,"Otto Matic",25611,1955-01-29,2025-03-13,5593,,,1,.2371,,,,,,,,,
20136617,"136617 (1994 CC)",136617,,,Y,Y,2,17.97,,,,,,,,,,2.3886,,,,,,,,,"JPL 177",2460800.5,60800,2025-05-05.0,J2000,0.4172,1.638,0.955,4.68,268.51,24.93,197.62,2.32,0.4702,2461145.83,2026-04-15.3,766,2.1,0.016,6.21,2.88,4.19,1.4e-08,6.3e-09,2.1e-08,2.6e-06,1.0e-05,1.0e-05,1.5e-05,8.9e-09,2.7e-09,3.5e-05,4.4e-06,APO,"Otto Matic",13277,1988-09-14,2025-01-20,739,13,14,0,.48077,,,,,,,,,
20136993,"136993 (1998 ST49)",136993,,,Y,N,1,17.85,,,,,,,,,,2.3017,,,,,Q,,,,"JPL 145",2460800.5,60800,2025-05-05.0,J2000,0.5955,2.309,0.934,24.48,18.20,48.10,197.14,3.68,0.2809,2461380.26,2026-12-05.7,1.28e+03,3.51,0.0552,21.5,2.16,3.23,1.4e-08,2.2e-09,3.3e-08,5.9e-06,2.3e-06,5.7e-06,2.2e-06,3.5e-09,4.0e-10,8.4e-06,1.8e-06,APO,"Otto Matic",7882,1998-09-29,2020-04-28,1021,5,2,0,.36733,,,,,,,,,
20137170,"137170 (1999 HF1)",137170,,,Y,N,1,14.67,,,,,,,,,,2.3192,,,,,X:,,,,"JPL 677",2460800.5,60800,2025-05-05.0,J2000,0.4625,0.8191,0.440,25.66,155.85,253.42,154.96,1.20,1.329,2460683.94,2025-01-08.4,271,0.741,0.174,67.7,4.32,6.99,9.7e-09,3.8e-10,8.0e-09,2.3e-07,9.9e-07,1.8e-06,2.9e-06,5.6e-10,9.3e-10,2.1e-06,1.9e-07,ATE,"Otto Matic",9535,1999-04-20,2025-05-28,7504,1,0,0,.23582,,,,,,,,,
20138095,"138095 (2000 DK79)",138095,,,Y,Y,1,15.97,,,,,,,,,,4.243,,,,,,,,,"JPL 178",2460800.5,60800,2025-05-05.0,J2000,0.4145,1.777,1.040,60.69,43.45,2.60,303.35,2.51,0.4162,2460936.61,2025-09-18.1,865,2.37,0.0491,19.1,2.91,3.45,2.7e-09,9.9e-10,4.3e-09,2.4e-07,1.4e-07,3.0e-07,1.4e-06,1.4e-09,3.5e-10,3.4e-06,7.2e-07,AMO,"Otto Matic",13940,1986-04-09,2024-06-08,868,3,1,0,.61298,,,,,,,,,
